# X-ray diffraction data of amorphous ice, measured at APS beamline 6 ID-D by  Mariedahl et al. (J. Phys. Chem. B 2018, DOI: 10.1021/acs.jpcb.8b04823)# Oxygen-Oxygen Structure factor S_OO(Q) data shown in Figure 2 of corresponding paper# S_OO(Q) and standard error obtained by averaging individual runs on different sample positions within the same batch# LDA-II (sample #1)
# Q[Å^-1] S_OO(Q) Error
8.200000000000006395e+00 9.308154391872797140e-01 4.138034079698436722e-03
8.210000000000006182e+00 9.288826111032524313e-01 4.147305323897073660e-03
8.220000000000005969e+00 9.270012895943541276e-01 4.130068522603972010e-03
8.230000000000007532e+00 9.253714218797435276e-01 4.114797553773775866e-03
8.240000000000007319e+00 9.240525815723745762e-01 4.120319002267689400e-03
8.250000000000007105e+00 9.228615488476936690e-01 4.147811089028338033e-03
8.260000000000006892e+00 9.216084527303255447e-01 4.196766828140058476e-03
8.270000000000006679e+00 9.202921391445073596e-01 4.260726369108223423e-03
8.280000000000006466e+00 9.190003148506351582e-01 4.328813901948624226e-03
8.290000000000006253e+00 9.177992668046333069e-01 4.388745971167467078e-03
8.300000000000006040e+00 9.167127639462911981e-01 4.424686415208489709e-03
8.310000000000007603e+00 9.157591585110640420e-01 4.419823950345062868e-03
8.320000000000007390e+00 9.149384521178920426e-01 4.396428714885536153e-03
8.330000000000007176e+00 9.142448245168230958e-01 4.394620637315172114e-03
8.340000000000006963e+00 9.136510658214984648e-01 4.429056960335546120e-03
8.350000000000006750e+00 9.131199035712225243e-01 4.469138530137651763e-03
8.360000000000006537e+00 9.126043880059961921e-01 4.481757103273231388e-03
8.370000000000006324e+00 9.121313965179513872e-01 4.466062232863460095e-03
8.380000000000006111e+00 9.117653870552299145e-01 4.437356910992250325e-03
8.390000000000007674e+00 9.115354521264533716e-01 4.412285745570264546e-03
8.400000000000007461e+00 9.113663142956227592e-01 4.415800411872491081e-03
8.410000000000007248e+00 9.111761321219427057e-01 4.467999180329906665e-03
8.420000000000007034e+00 9.109948822251565659e-01 4.554579483993419567e-03
8.430000000000006821e+00 9.109426966193708841e-01 4.638773291514445077e-03
8.440000000000006608e+00 9.110527983074035996e-01 4.691090668354378108e-03
8.450000000000006395e+00 9.111584904051992506e-01 4.711766995744865079e-03
8.460000000000006182e+00 9.110741078563654449e-01 4.705926859072103417e-03
8.470000000000007745e+00 9.108301574157058322e-01 4.688122881053116177e-03
8.480000000000007532e+00 9.106341963915565163e-01 4.677092552613722025e-03
8.490000000000007319e+00 9.106271372018340804e-01 4.688189578162323297e-03
8.500000000000007105e+00 9.107993196376688028e-01 4.723911788545258512e-03
8.510000000000006892e+00 9.111049317915451695e-01 4.777992341987913685e-03
8.520000000000006679e+00 9.114943979502520000e-01 4.837937414120497930e-03
8.530000000000006466e+00 9.118997336391029274e-01 4.888358280115497403e-03
8.540000000000006253e+00 9.122824445580082209e-01 4.920453172590611921e-03
8.550000000000007816e+00 9.126996385458461258e-01 4.948119461894376001e-03
8.560000000000007603e+00 9.132442245128302716e-01 4.988030534973232448e-03
8.570000000000007390e+00 9.139564656228008621e-01 5.038044795045902580e-03
8.580000000000007176e+00 9.148424775585801694e-01 5.081594084629672235e-03
8.590000000000006963e+00 9.158947566453126132e-01 5.108945168871237459e-03
8.600000000000006750e+00 9.170180265575205159e-01 5.138453506277358869e-03
8.610000000000006537e+00 9.181059445845001221e-01 5.193809959336497147e-03
8.620000000000006324e+00 9.191300136934341669e-01 5.260412188130311577e-03
8.630000000000007887e+00 9.201188372861883735e-01 5.278663087698836319e-03
8.640000000000007674e+00 9.210989816414543174e-01 5.202629652096881115e-03
8.650000000000007461e+00 9.220793765222351501e-01 5.080849689229319580e-03
8.660000000000007248e+00 9.230459717310314227e-01 4.984966626267148780e-03
8.670000000000007034e+00 9.240447056258276337e-01 4.937881546435885123e-03
8.680000000000006821e+00 9.251561702422417266e-01 4.910236148179465340e-03
8.690000000000006608e+00 9.264537714594108797e-01 4.876718360659631872e-03
8.700000000000008171e+00 9.278857048495915416e-01 4.846855278037032373e-03
8.710000000000007958e+00 9.293622653546151913e-01 4.839168460107380609e-03
8.720000000000007745e+00 9.308480540741832510e-01 4.844219737686567516e-03
8.730000000000007532e+00 9.323402279713753904e-01 4.816679832285692547e-03
8.740000000000007319e+00 9.338562910860422894e-01 4.721823508601550624e-03
8.750000000000007105e+00 9.353944475913339440e-01 4.610716766671157062e-03
8.760000000000006892e+00 9.369702469679502821e-01 4.561958704685888273e-03
8.770000000000008455e+00 9.385879522353789417e-01 4.605581038529512131e-03
8.780000000000008242e+00 9.402684058508400389e-01 4.702141340152360231e-03
8.790000000000008029e+00 9.420245846811198254e-01 4.806028833760874960e-03
8.800000000000007816e+00 9.439007066729482309e-01 4.878266237324084889e-03
8.810000000000007603e+00 9.459363817100484573e-01 4.883332535433108218e-03
8.820000000000007390e+00 9.481193086592225594e-01 4.817616944005805209e-03
8.830000000000007176e+00 9.503454512892466344e-01 4.728217168056533803e-03
8.840000000000006963e+00 9.525098377800178540e-01 4.662589600662059124e-03
8.850000000000006750e+00 9.546471339384983157e-01 4.637239195317078080e-03
8.860000000000008313e+00 9.568316819549551600e-01 4.653663945361926485e-03
8.870000000000008100e+00 9.591027103232111495e-01 4.703793262288969573e-03
8.880000000000007887e+00 9.614028036755571938e-01 4.761382315715501252e-03
8.890000000000007674e+00 9.636843509880563818e-01 4.795508053001866326e-03
8.900000000000007461e+00 9.659638122407736560e-01 4.785868903756244734e-03
8.910000000000007248e+00 9.682798825239284923e-01 4.716999852603252254e-03
8.920000000000007034e+00 9.706143395872530721e-01 4.597878477227655518e-03
8.930000000000008598e+00 9.728211472326261378e-01 4.483783914328884172e-03
8.940000000000008384e+00 9.747589011981112606e-01 4.426741688152920594e-03
8.950000000000008171e+00 9.766065685930207518e-01 4.417952934491782731e-03
8.960000000000007958e+00 9.787107881085322925e-01 4.413189905748214799e-03
8.970000000000007745e+00 9.812131717202898784e-01 4.384990320238706281e-03
8.980000000000007532e+00 9.838619025570117804e-01 4.353756230498535482e-03
8.990000000000007319e+00 9.863746900035280651e-01 4.343833259170629471e-03
9.000000000000007105e+00 9.887682978432366099e-01 4.360348298621629162e-03
9.010000000000006892e+00 9.912319060114400671e-01 4.395369281673271178e-03
9.020000000000008455e+00 9.938768543095598540e-01 4.442106299223702592e-03
9.030000000000008242e+00 9.966037460669795456e-01 4.493364432198734826e-03
9.040000000000008029e+00 9.992984183094902884e-01 4.536272772522043778e-03
9.050000000000007816e+00 1.001936004901035515e+00 4.554468472345391851e-03
9.060000000000007603e+00 1.004579387971495041e+00 4.524417204393195273e-03
9.070000000000007390e+00 1.007253823557265449e+00 4.437034292280221150e-03
9.080000000000007176e+00 1.009905131475727247e+00 4.328891560336151252e-03
9.090000000000008740e+00 1.012473712701359441e+00 4.236865360632006278e-03
9.100000000000008527e+00 1.014968041452919412e+00 4.174294995534561306e-03
9.110000000000008313e+00 1.017460849927942279e+00 4.138693726653452400e-03
9.120000000000008100e+00 1.020015676795523962e+00 4.120648035054513304e-03
9.130000000000007887e+00 1.022672259210778867e+00 4.111722991374005404e-03
9.140000000000007674e+00 1.025463874533618647e+00 4.106346076007519157e-03
9.150000000000007461e+00 1.028325724342584069e+00 4.100733969441125101e-03
9.160000000000007248e+00 1.031120146658898173e+00 4.088029766505223844e-03
9.170000000000007034e+00 1.033744079181385889e+00 4.063200013785673442e-03
9.180000000000008598e+00 1.036285806957342848e+00 4.035509164059553761e-03
9.190000000000008384e+00 1.038861569184988953e+00 4.014512014960314699e-03
9.200000000000008171e+00 1.041467485827750838e+00 3.995583295368509633e-03
9.210000000000007958e+00 1.043988138391304554e+00 3.963047898105680894e-03
9.220000000000007745e+00 1.046349741381543463e+00 3.905338348939172213e-03
9.230000000000007532e+00 1.048639509312599305e+00 3.839694573452413860e-03
9.240000000000007319e+00 1.050977531743659821e+00 3.789567826798023471e-03
9.250000000000008882e+00 1.053394537239396911e+00 3.775300037162736093e-03
9.260000000000008669e+00 1.055835172378805975e+00 3.813500277909581682e-03
9.270000000000008455e+00 1.058276871157703969e+00 3.908371759963504347e-03
9.280000000000008242e+00 1.060821526084448463e+00 4.023241851405738763e-03
9.290000000000008029e+00 1.063597648543425978e+00 4.110187649881512709e-03
9.300000000000007816e+00 1.066535797406935604e+00 4.149869553457427064e-03
9.310000000000007603e+00 1.069351768502644573e+00 4.150377706051107569e-03
9.320000000000007390e+00 1.071821453973027305e+00 4.122445475128921205e-03
9.330000000000007176e+00 1.074061293935604455e+00 4.085875543826332154e-03
9.340000000000008740e+00 1.076279420454158586e+00 4.057220319640279793e-03
9.350000000000008527e+00 1.078509735503984546e+00 4.033278262957180720e-03
9.360000000000008313e+00 1.080571807194969702e+00 3.992841157831383825e-03
9.370000000000008100e+00 1.082325669911859523e+00 3.918772114132576707e-03
9.380000000000007887e+00 1.083976020838016030e+00 3.839836067614211656e-03
9.390000000000007674e+00 1.085817327986924097e+00 3.803007560053368440e-03
9.400000000000007461e+00 1.087902735197036064e+00 3.820929215163910379e-03
9.410000000000009024e+00 1.089949780987964578e+00 3.847787075822483357e-03
9.420000000000008811e+00 1.091695256282283921e+00 3.834996614036126870e-03
9.430000000000008598e+00 1.093164991002372188e+00 3.806711772184884993e-03
9.440000000000008384e+00 1.094488222417199896e+00 3.820840341830414495e-03
9.450000000000008171e+00 1.095761740387928951e+00 3.893864289353719289e-03
9.460000000000007958e+00 1.097002202288980488e+00 3.964137118442648440e-03
9.470000000000007745e+00 1.098217810950129714e+00 3.966076894804331995e-03
9.480000000000007532e+00 1.099369532590126486e+00 3.927059860794038584e-03
9.490000000000007319e+00 1.100402312987130760e+00 3.911684902910874014e-03
9.500000000000008882e+00 1.101324335639686680e+00 3.937519923134539732e-03
9.510000000000008669e+00 1.102216788588453067e+00 3.952199854263956438e-03
9.520000000000008455e+00 1.103154731598472438e+00 3.901793349208053721e-03
9.530000000000008242e+00 1.104061786396298039e+00 3.802954883667077762e-03
9.540000000000008029e+00 1.104789179906159990e+00 3.708734489279205682e-03
9.550000000000007816e+00 1.105314943802636396e+00 3.653626608489334102e-03
9.560000000000007603e+00 1.105818215340327537e+00 3.631226488439248667e-03
9.570000000000009166e+00 1.106476555274614082e+00 3.627142508128753350e-03
9.580000000000008953e+00 1.107256100355953787e+00 3.640187650825860242e-03
9.590000000000008740e+00 1.107984500018923013e+00 3.677236151130516481e-03
9.600000000000008527e+00 1.108559886425504626e+00 3.740467518825370177e-03
9.610000000000008313e+00 1.109054085761922437e+00 3.828306374204041521e-03
9.620000000000008100e+00 1.109539403536878854e+00 3.935039538824776882e-03
9.630000000000007887e+00 1.109963431264385347e+00 4.028362625251726004e-03
9.640000000000007674e+00 1.110201801570604774e+00 4.059421318786212395e-03
9.650000000000007461e+00 1.110203517800801620e+00 4.013313010332236058e-03
9.660000000000009024e+00 1.110115515387677387e+00 3.952765034142511312e-03
9.670000000000008811e+00 1.110117699969236815e+00 3.943114000981158031e-03
9.680000000000008598e+00 1.110161281191665683e+00 3.992292714588579865e-03
9.690000000000008384e+00 1.110077124148287631e+00 4.068947489752509222e-03
9.700000000000008171e+00 1.109760443353294601e+00 4.138373061915440534e-03
9.710000000000007958e+00 1.109340149915140517e+00 4.166982113439656604e-03
9.720000000000007745e+00 1.108988205455621934e+00 4.126514041478896236e-03
9.730000000000009308e+00 1.108705263579135902e+00 4.038996886750037540e-03
9.740000000000009095e+00 1.108393081815329362e+00 3.962550431624695634e-03
9.750000000000008882e+00 1.107983250180200274e+00 3.942104713429082398e-03
9.760000000000008669e+00 1.107579836598042489e+00 3.978976879524108445e-03
9.770000000000008455e+00 1.107286570189154329e+00 4.065493822890285311e-03
9.780000000000008242e+00 1.107087702110728822e+00 4.179877191306365092e-03
9.790000000000008029e+00 1.106846690722883553e+00 4.288632487748979781e-03
9.800000000000007816e+00 1.106459855354189115e+00 4.368604289033104632e-03
9.810000000000007603e+00 1.105874629535256393e+00 4.437393068251764029e-03
9.820000000000009166e+00 1.105073649852516660e+00 4.517413149517512591e-03
9.830000000000008953e+00 1.104070519073482526e+00 4.593302294446292497e-03
9.840000000000008740e+00 1.102942594511336249e+00 4.619375365684253061e-03
9.850000000000008527e+00 1.101746711290949809e+00 4.569332108060956618e-03
9.860000000000008313e+00 1.100533672898440729e+00 4.478815842986995019e-03
9.870000000000008100e+00 1.099350789280879370e+00 4.391001993319140762e-03
9.880000000000007887e+00 1.098123092972703052e+00 4.332561316998824290e-03
9.890000000000009450e+00 1.096687526190044171e+00 4.309564993721140200e-03
9.900000000000009237e+00 1.094919949742861887e+00 4.317002407747526187e-03
9.910000000000009024e+00 1.092987770920503587e+00 4.343771069617610031e-03
9.920000000000008811e+00 1.091126167911573797e+00 4.380853297256847266e-03
9.930000000000008598e+00 1.089431765225628679e+00 4.415579152031096251e-03
9.940000000000008384e+00 1.087870690930029083e+00 4.432573427620534016e-03
9.950000000000008171e+00 1.086389918830364731e+00 4.421996453951519690e-03
9.960000000000007958e+00 1.084910911747919426e+00 4.398818439040540554e-03
9.970000000000007745e+00 1.083359967513429112e+00 4.379715507776069626e-03
9.980000000000009308e+00 1.081699025028332040e+00 4.372297641812319252e-03
9.990000000000009095e+00 1.079909196461037002e+00 4.380414429287960223e-03
1.000000000000000888e+01 1.077992262199158890e+00 4.407461409654356115e-03
1.001000000000000867e+01 1.075998279341468855e+00 4.441569330342786358e-03
1.002000000000000846e+01 1.073977055087357080e+00 4.462633109925143345e-03
1.003000000000000824e+01 1.072035271991488958e+00 4.461037624779988324e-03
1.004000000000000803e+01 1.070323484473474140e+00 4.446878105965420928e-03
1.005000000000000959e+01 1.068944541907950407e+00 4.431224872965634776e-03
1.006000000000000938e+01 1.067642936213888394e+00 4.438776089684972302e-03
1.007000000000000917e+01 1.066044103494883544e+00 4.500333289987813734e-03
1.008000000000000895e+01 1.063998442422826596e+00 4.622119055155716853e-03
1.009000000000000874e+01 1.061699964162001519e+00 4.772469428326818128e-03
1.010000000000000853e+01 1.059366971163454352e+00 4.916703584452288348e-03
1.011000000000000831e+01 1.057107557609341608e+00 5.028537387472378425e-03
1.012000000000000810e+01 1.054997648710909175e+00 5.084937507130185379e-03
1.013000000000000789e+01 1.053023420215104533e+00 5.084335819703360466e-03
1.014000000000000945e+01 1.051041010147952814e+00 5.058783836513047923e-03
1.015000000000000924e+01 1.048916636514380496e+00 5.039314876577796927e-03
1.016000000000000902e+01 1.046684672298916707e+00 5.030266955392216112e-03
1.017000000000000881e+01 1.044455691239870809e+00 5.021629580177247067e-03
1.018000000000000860e+01 1.042294271235953307e+00 5.010070404484826857e-03
1.019000000000000838e+01 1.040224925229017217e+00 5.006510547151427938e-03
1.020000000000000817e+01 1.038252555659597842e+00 5.020960862228793231e-03
1.021000000000000973e+01 1.036366537982575498e+00 5.044773834395482187e-03
1.022000000000000952e+01 1.034553935715451178e+00 5.058321484056826044e-03
1.023000000000000931e+01 1.032786174607549956e+00 5.056499296853458371e-03
1.024000000000000909e+01 1.031003563395705092e+00 5.067066598940871136e-03
1.025000000000000888e+01 1.029141228588491552e+00 5.111183649690881868e-03
1.026000000000000867e+01 1.027176850604739178e+00 5.160433432128539409e-03
1.027000000000000846e+01 1.025110356626939279e+00 5.160174064696571895e-03
1.028000000000000824e+01 1.022968661538522284e+00 5.090561322638761585e-03
1.029000000000000803e+01 1.020847096468204374e+00 5.013820660499913005e-03
1.030000000000000959e+01 1.018834437604109855e+00 4.999390980079288817e-03
1.031000000000000938e+01 1.016867143832145270e+00 5.065524889921555786e-03
1.032000000000000917e+01 1.014781997478013897e+00 5.196280914570066550e-03
1.033000000000000895e+01 1.012505764580974521e+00 5.357819533460702471e-03
1.034000000000000874e+01 1.010210152084140223e+00 5.478490307838175880e-03
1.035000000000000853e+01 1.008100411125047113e+00 5.488689454951413936e-03
1.036000000000000831e+01 1.006191320004725442e+00 5.409009409760745513e-03
1.037000000000000988e+01 1.004369841620802895e+00 5.323499356108295395e-03
1.038000000000000966e+01 1.002551124011454409e+00 5.288669295706457767e-03
1.039000000000000945e+01 1.000769611585652363e+00 5.276714699882950263e-03
1.040000000000000924e+01 9.990749656527000422e-01 5.242093305916011026e-03
1.041000000000000902e+01 9.974753471205370925e-01 5.192040966081242111e-03
1.042000000000000881e+01 9.959155634318339612e-01 5.178061695387687832e-03
1.043000000000000860e+01 9.943504921986102696e-01 5.231833740764268471e-03
1.044000000000000838e+01 9.927691599299895975e-01 5.321696147400274170e-03
1.045000000000000817e+01 9.911764775283570250e-01 5.401701171754595861e-03
1.046000000000000973e+01 9.895980411026114032e-01 5.438703906877396556e-03
1.047000000000000952e+01 9.880632867871105285e-01 5.411114094785197774e-03
1.048000000000000931e+01 9.865927463922167240e-01 5.318362053812944641e-03
1.049000000000000909e+01 9.851135223315047318e-01 5.221570075033295580e-03
1.050000000000000888e+01 9.835508046162916296e-01 5.188824146342352166e-03
1.051000000000000867e+01 9.819663380593972590e-01 5.241636691879782671e-03
1.052000000000000846e+01 9.805501119446080605e-01 5.358708193004516236e-03
1.053000000000001002e+01 9.794357327291468573e-01 5.515358272565177612e-03
1.054000000000000981e+01 9.784368618614360802e-01 5.677217724746022771e-03
1.055000000000000959e+01 9.772975869031599316e-01 5.808755214943248611e-03
1.056000000000000938e+01 9.759230523428659154e-01 5.897689772984243683e-03
1.057000000000000917e+01 9.744103818899141345e-01 5.955638164481139724e-03
1.058000000000000895e+01 9.728500302325796545e-01 5.994170229380021975e-03
1.059000000000000874e+01 9.713174627304544950e-01 6.017160951126023991e-03
1.060000000000000853e+01 9.698999128281874382e-01 6.027207362536726037e-03
1.061000000000000831e+01 9.686522641298704883e-01 6.027116487238031069e-03
1.062000000000000988e+01 9.676092298996448182e-01 6.019870254753910757e-03
1.063000000000000966e+01 9.667814832321350860e-01 6.006111666493386264e-03
1.064000000000000945e+01 9.661078513714770333e-01 5.981391783183361011e-03
1.065000000000000924e+01 9.654815220766215234e-01 5.938488651664649773e-03
1.066000000000000902e+01 9.648477341668572071e-01 5.890619600096080183e-03
1.067000000000000881e+01 9.641671544441903219e-01 5.876807915061357801e-03
1.068000000000000860e+01 9.634158136225445812e-01 5.926470819391988810e-03
1.069000000000001016e+01 9.626755417021417571e-01 6.009894535547027732e-03
1.070000000000000995e+01 9.620456306940010638e-01 6.076626856300760236e-03
1.071000000000000973e+01 9.615573508916377410e-01 6.102482336907373746e-03
1.072000000000000952e+01 9.611528685179375753e-01 6.095340487388669660e-03
1.073000000000000931e+01 9.607662137728887330e-01 6.062225178147575763e-03
1.074000000000000909e+01 9.604576617872723210e-01 6.012364392793238983e-03
1.075000000000000888e+01 9.603078680014899282e-01 5.952244095518020341e-03
1.076000000000000867e+01 9.603347449636349120e-01 5.883334222743116966e-03
1.077000000000000846e+01 9.603810464947478698e-01 5.814009670698489125e-03
1.078000000000001002e+01 9.603253652987566724e-01 5.754707124464959571e-03
1.079000000000000981e+01 9.602279192017558751e-01 5.702909253255165900e-03
1.080000000000000959e+01 9.602568003611665626e-01 5.651721792152100167e-03
1.081000000000000938e+01 9.604637045430743925e-01 5.606741891985808288e-03
1.082000000000000917e+01 9.607496212045363304e-01 5.596704620026677658e-03
1.083000000000000895e+01 9.609930121120864310e-01 5.646829629213141570e-03
1.084000000000000874e+01 9.612649792322616182e-01 5.737368828932796171e-03
1.085000000000001030e+01 9.616994247483230396e-01 5.825965274749219693e-03
1.086000000000001009e+01 9.623622124617325913e-01 5.882169008326184820e-03
1.087000000000000988e+01 9.631111072833880016e-01 5.903008843024634862e-03
1.088000000000000966e+01 9.638081539185296975e-01 5.891277748060318870e-03
1.089000000000000945e+01 9.643757925665381592e-01 5.864249230662821506e-03
1.090000000000000924e+01 9.647954825444200466e-01 5.843475029246213842e-03
1.091000000000000902e+01 9.651162477693173702e-01 5.834464044608631168e-03
1.092000000000000881e+01 9.655252467518454784e-01 5.822166738858105921e-03
1.093000000000000860e+01 9.662253021432887223e-01 5.787652449526816713e-03
1.094000000000001016e+01 9.671934174782675919e-01 5.726582473412751735e-03
1.095000000000000995e+01 9.682505576800355396e-01 5.643373970990544185e-03
1.096000000000000973e+01 9.692585829907109929e-01 5.549315837507994356e-03
1.097000000000000952e+01 9.701734187128264741e-01 5.473020098748947702e-03
1.098000000000000931e+01 9.709556757782108471e-01 5.437547261888769391e-03
1.099000000000000909e+01 9.716937645769426757e-01 5.428474692005498883e-03
1.100000000000000888e+01 9.725538087093601458e-01 5.408103900672997164e-03
1.101000000000001044e+01 9.736438222442108659e-01 5.350045122312522411e-03
1.102000000000001023e+01 9.749319761586372479e-01 5.258696427778298231e-03
1.103000000000001002e+01 9.763642698607238879e-01 5.142903619146346056e-03
1.104000000000000981e+01 9.778449556000202714e-01 5.016867712873361411e-03
1.105000000000000959e+01 9.792705844851908870e-01 4.895460704227350829e-03
1.106000000000000938e+01 9.805935944694980089e-01 4.793026872809308912e-03
1.107000000000000917e+01 9.819770554436665355e-01 4.733382136039224544e-03
1.108000000000000895e+01 9.835896112697456450e-01 4.741441153713520096e-03
1.109000000000000874e+01 9.853700571399862662e-01 4.799853701173589435e-03
1.110000000000001030e+01 9.870307787621316331e-01 4.853233445621185117e-03
1.111000000000001009e+01 9.883866314990996660e-01 4.861550876147594652e-03
1.112000000000000988e+01 9.896420666638701125e-01 4.846026321479785307e-03
1.113000000000000966e+01 9.910673297922960590e-01 4.838798805572020606e-03
1.114000000000000945e+01 9.927167383767290243e-01 4.846383223136995107e-03
1.115000000000000924e+01 9.944138010860206212e-01 4.845943138924248099e-03
1.116000000000000902e+01 9.960237409182799428e-01 4.813655670391267689e-03
1.117000000000001059e+01 9.975913014838753146e-01 4.734518529781119207e-03
1.118000000000001037e+01 9.992039808384068911e-01 4.593577519768402527e-03
1.119000000000001016e+01 1.000867115901105775e+00 4.405876853188474274e-03
1.120000000000000995e+01 1.002499357486011933e+00 4.217743802272863086e-03
1.121000000000000973e+01 1.004034596152515668e+00 4.066116354433987196e-03
1.122000000000000952e+01 1.005536917718327539e+00 3.962548215902551678e-03
1.123000000000000931e+01 1.007110567717193206e+00 3.913812270607384611e-03
1.124000000000000909e+01 1.008801795678675450e+00 3.910311884363709516e-03
1.125000000000000888e+01 1.010598158887507925e+00 3.915127010382088435e-03
1.126000000000001044e+01 1.012467710315838376e+00 3.893958517425161192e-03
1.127000000000001023e+01 1.014291492299291830e+00 3.852656157693725575e-03
1.128000000000001002e+01 1.015930087891926181e+00 3.805974214108809837e-03
1.129000000000000981e+01 1.017378351351226673e+00 3.757346701149215026e-03
1.130000000000000959e+01 1.018813713771324903e+00 3.701457345664818394e-03
1.131000000000000938e+01 1.020391398237481484e+00 3.632674885023081095e-03
1.132000000000000917e+01 1.022064263124003336e+00 3.546044066354998685e-03
1.133000000000001073e+01 1.023711967380679155e+00 3.438338898713795642e-03
1.134000000000001052e+01 1.025333350750257333e+00 3.320498079230690871e-03
1.135000000000001030e+01 1.027092122386055406e+00 3.225751247086982177e-03
1.136000000000001009e+01 1.029118057943181785e+00 3.175592813827333299e-03
1.137000000000000988e+01 1.031236124898422535e+00 3.138731050616038343e-03
1.138000000000000966e+01 1.033142360457486975e+00 3.065062632202906687e-03
1.139000000000000945e+01 1.034699204873612999e+00 2.941151784722362099e-03
1.140000000000000924e+01 1.036033686455771319e+00 2.809652056073500166e-03
1.141000000000000902e+01 1.037280954063794614e+00 2.709078116658983869e-03
1.142000000000001059e+01 1.038511270195765945e+00 2.640270978609487399e-03
1.143000000000001037e+01 1.039740279735433592e+00 2.586605814925963150e-03
1.144000000000001016e+01 1.040994615976495341e+00 2.531621612346735342e-03
1.145000000000000995e+01 1.042302227868079356e+00 2.452189530694613706e-03
1.146000000000000973e+01 1.043692031329551462e+00 2.325295009908503064e-03
1.147000000000000952e+01 1.045211091607973541e+00 2.182289766693510345e-03
1.148000000000000931e+01 1.046903116523767441e+00 2.084089247685237678e-03
1.149000000000001087e+01 1.048779484533765238e+00 2.056718536761390024e-03
1.150000000000001066e+01 1.050732202582003172e+00 2.055775355197730740e-03
1.151000000000001044e+01 1.052652045184646168e+00 2.032199993238394901e-03
1.152000000000001023e+01 1.054488624618313608e+00 1.980762932210819015e-03
1.153000000000001002e+01 1.056221918773119661e+00 1.924743904199687156e-03
1.154000000000000981e+01 1.057850550224445074e+00 1.889751707396642192e-03
1.155000000000000959e+01 1.059354788259396329e+00 1.864117781573023519e-03
1.156000000000000938e+01 1.060732638996606525e+00 1.797129150242022990e-03
1.157000000000000917e+01 1.062032098460666152e+00 1.699535952968685582e-03
1.158000000000001073e+01 1.063357721349580176e+00 1.630030501858741390e-03
1.159000000000001052e+01 1.064748130511911084e+00 1.602215908221530033e-03
1.160000000000001030e+01 1.066155190612797954e+00 1.565297100157156222e-03
1.161000000000001009e+01 1.067507352216897853e+00 1.457318182008961486e-03
1.162000000000000988e+01 1.068837948418468908e+00 1.308335163564493643e-03
1.163000000000000966e+01 1.070215940419466216e+00 1.219847373256116802e-03
1.164000000000000945e+01 1.071649258116039505e+00 1.244283212488760853e-03
1.165000000000001101e+01 1.072975176078815096e+00 1.293186094478661211e-03
1.166000000000001080e+01 1.074002693987894830e+00 1.255956041835830719e-03
1.167000000000001059e+01 1.074740833017803876e+00 1.129252023802837165e-03
1.168000000000001037e+01 1.075364579741359350e+00 9.920772118825753501e-04
1.169000000000001016e+01 1.075989907533997147e+00 9.103140857446237076e-04
1.170000000000000995e+01 1.076628277511535225e+00 8.985939044250475976e-04
1.171000000000000973e+01 1.077255892926402447e+00 9.511410338129837371e-04
1.172000000000000952e+01 1.077889388548449734e+00 1.020302172170393885e-03
1.173000000000000931e+01 1.078591029766098774e+00 1.029831118123511555e-03
1.174000000000001087e+01 1.079382271224487599e+00 9.327959880777132251e-04
1.175000000000001066e+01 1.080214297030769544e+00 7.748420124948298023e-04
1.176000000000001044e+01 1.081000087952155297e+00 6.177483906646358356e-04
1.177000000000001023e+01 1.081737230301366370e+00 4.958207665899531979e-04
1.178000000000001002e+01 1.082460483799668527e+00 4.328400438577319361e-04
1.179000000000000981e+01 1.083177868888482553e+00 4.473561854295137483e-04
1.180000000000000959e+01 1.083814621150637425e+00 4.964127185218747060e-04
1.181000000000001116e+01 1.084251975144409075e+00 5.151536628498238225e-04
1.182000000000001094e+01 1.084521611485481429e+00 5.002611986714602509e-04
1.183000000000001073e+01 1.084759466743613343e+00 5.066439042619730066e-04
1.184000000000001052e+01 1.085093580448843742e+00 5.710930123809733645e-04
1.185000000000001030e+01 1.085512779218620327e+00 6.418996389279102823e-04
1.186000000000001009e+01 1.085949004439010102e+00 6.462111459696651171e-04
1.187000000000000988e+01 1.086329331588190339e+00 5.900603657341113974e-04
1.188000000000000966e+01 1.086528699952438393e+00 5.574257357578748292e-04
1.189000000000000945e+01 1.086478096727786280e+00 6.085831579489598981e-04
1.190000000000001101e+01 1.086314904791491731e+00 7.105529823511689798e-04
1.191000000000001080e+01 1.086260072773839624e+00 7.625521840668973575e-04
1.192000000000001059e+01 1.086407701683487215e+00 7.315715574808339360e-04
1.193000000000001037e+01 1.086663882601371922e+00 6.992365586479099395e-04
1.194000000000001016e+01 1.086953199911007584e+00 7.387299102657523490e-04
1.195000000000000995e+01 1.087230747815780108e+00 8.467167774432584953e-04
1.196000000000000973e+01 1.087492600696376766e+00 1.001116914321937418e-03
1.197000000000001130e+01 1.087692361913300321e+00 1.166806530814432823e-03
1.198000000000001108e+01 1.087717117323984350e+00 1.270231307941872010e-03
1.199000000000001087e+01 1.087483576843466526e+00 1.245441979763164606e-03
1.200000000000001066e+01 1.087036731770380626e+00 1.134715132949951945e-03
1.201000000000001044e+01 1.086465034042115807e+00 1.017449807480757303e-03
1.202000000000001023e+01 1.085881856142091095e+00 9.340109957049696305e-04
